id_usuario,id_universidad,id_grado_academico,titulo_profesional,especialidad,fecha_emision,resolucion,id_tipo_obtencion
837,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2008-01-25,0100-2008-R-UNA,2
837,1,2,CIRUJANO DENTISTA,-,2008-02-15,0232-2008-R-UNA,2
837,1,5,Título de Segunda Especialización Profesional en Gerencia y Gestión de Servicios de Salud,-,2018-01-09,0029-2018-R-UNA,2
837,1,3,MAGISTER SCIENTIAE EN: SALUD PUBLICA,CON MENCION EN: INVESTIGACION CUANTITATIVA Y CUALITATIVA EN SALUD,2014-09-23,3270-2014-R-UNA,2
838,13,3,MAESTRO EN SALUD PUBLICA,-,2011-01-14,7828-2011-R-UAP,2
838,49,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,2
838,49,2,CIRUJANO DENTISTA,-,,1679-CU-1999,2
839,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2008-09-12,2296-2008-R-UNA,2
839,1,2,CIRUJANO DENTISTA,-,2009-04-03,0494-2009-R-UNA,2
840,1,2,CIRUJANO DENTISTA,-,2006-12-29,2692-2006-R-UNA,2
840,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2006-09-29,2003-2006-R-UNA,2
840,19,3,MAGISTER EN SALUD CON MENCION EN ESTOMATOLOGIA,-,2018-04-13,0123-2018-UANCV-CU-R,2
840,49,5,SEGUNDA ESPECIALIDAD EN CARIELOGÍA Y ENDODONCIA,-,2018-01-10,6613-CU-2018,2
840,1,4,Doctor en Ciencias de la Salud,-,2022-02-28,0382-2022-R-UNA,2
841,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2003-09-19,1687-2003-R-UNA,2
841,1,2,CIRUJANO DENTISTA,-,2004-01-30,0148-2004-R-UNA,2
841,13,5,TITULO DE ESPECIALISTA,ORTODONCIA Y ORTOPEDIA MAXILAR,2016-04-21,16428-2016-R-UAP,2
841,19,3,MAGISTER EN SALUD MENCION EN ESTOMATOLOGIA,-,2018-08-17,0372-2018-UANCV-CU-R,2
841,1,4,Doctor en Ciencias de la Salud,-,2022-02-28,0382-2022-R-UNA,2
841,132,5,TÍTULO DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ODONTOLOGÍA RESTAURADORA Y ESTÉTICA,-,2009-10-14,RESOLUCIÓN Nº 6537-2018-SUNEDU-02-15-02,2
842,1,4,Doctor en Ciencias de la Salud,-,2018-06-13,1520-2018-R-UNA,2
842,49,5,SEGUNDA ESPECIALIDAD EN ORTODONCIA Y ORTOPEDIA MAXILAR,-,2018-01-10,6613-CU-2018,2
842,1,3,Maestro/Magíster Scientiae en: Salud Pública,Mención en: Epidemiología,2017-07-14,2057-2017-R-UNA,2
842,39,2,DIPLOMA ACADÉMICO DE CIRUJANO DENTISTA ,-,2007-06-28,966-2007-ANR,2
843,10,3,MAESTRO EN CIENCIAS: SALUD PUBLICA,GERENCIA DE SERVICIOS DE SALUD,2008-09-26,RCU 594-2008,2
843,49,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,2
843,49,2,CIRUJANO DENTISTA,-,,1679-CU-1999,2
844,1,2,CIRUJANO DENTISTA,-,2008-02-15,0232-2008-R-UNA,2
844,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2007-08-10,1582-2007-R-UNA,2
844,1,3,Magíster Scientiae en Salud Pública con mención en: Dirección y Gestión de Servicios de Salud,-,2023-11-30,3149-2023-R-UNA,2
845,63,3,MAGISTER EN ESTOMATOLOGIA,-,2008-02-13,095-2008,2
845,87,5,ESPECIALISTA EN ODONTOLOGIA EN REHABILITACION ORAL,-,2015-01-27,138-2015-UNDAC-CU,2
845,10,4,DOCTOR EN CIENCIAS,SALUD PUBLICA,2012-03-16,RCU 104-2012,2
845,49,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,2
845,49,2,CIRUJANO DENTISTA,-,,1679-CU-1999,2
846,112,3,MAESTRO EN EDUCACION,GESTION Y PLANEAMIENTO EDUCATIVO,2016-08-22,421-2016-UNHEVAL-CU,2
846,134,2,DIPLOMA ACADÉMICO DE CIRUJANO DENTISTA,-,,151-96-ANR,2
847,1,2,CIRUJANO DENTISTA,-,2005-03-04,619-2005-P-CTG-UNA,2
847,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2004-12-03,392-2004-O-CTE-UNA,2
847,1,5,Segunda Especialidad en Promoción de la Salud,-,2018-10-04,2554-2018-R-UNA,2
847,1,4,Doctor en Ciencias de la Salud,-,2018-05-08,1092-2018-R-UNA,2
847,1,3,Magíster Scientiae en: Salud Pública,Mención en: Dirección y Gestión de Servicios de Salud,2016-01-26,0233-2016-R-UNA,2
848,63,3,MAGISTER EN ESTOMATOLOGIA,-,2007-12-19,1032-2007,2
848,49,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,2
848,49,2,CIRUJANO DENTISTA,-,,1679-CU-1999,2
848,112,4,DOCTOR EN CIENCIAS DE LA SALUD,-,2025-06-02,C.U. N° 1833-2025-UNHEVAL,2
849,1,2,CIRUJANO DENTISTA,-,2003-11-07,-,2
849,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2003-09-05,1606-2003-R-UNA,2
849,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2003-09-05,1606-2003-R-UNA,2
849,19,3,MAGISTER EN SALUD MENCION EN ESTOMATOLOGIA,-,2019-10-04,0435-2019-UANCV-CU-R,2
849,49,5,SEGUNDA ESPECIALIDAD EN PERIODONCIA E IMPLANTOLOGÍA,-,2017-01-11,6267-CU-2017,2
850,1,2,LICENCIADO EN NUTRICION HUMANA,-,1999-03-26,0389-99-R-UNA,2
850,1,2,LICICENCIADA EN NUTRICION HUMANA,-,1999-03-26,0389-99-R-UNA,2
850,1,3,MAGISTER SCIENTIAE EN SALUD PUBLICA,-,2008-03-07,0455-2008-R-UNA,2
850,1,1,BACHILLER EN NUTRICION HUMANA,-,1998-12-04,2175-98-R-UNA,2
850,77,2,LICENCIADA EN EDUCACION,"MATEMATICA, FISICA Y COMPUTACION",2006-05-10,0669-2006-CU-ULADECH,2
850,60,4,GRADO ACADEMICO DE DOCTOR EN CIENCIAS DE LA EDUCACION,MENCION: CIENCIAS DE LA EDUCACION,2014-11-24,1656-2014-R-UNE,2
850,1,5,SEGUNDA ESPECIALIZACION EN: MEDICINA COMPLMENTARIA,-,2012-07-13,1426-2012-R-UNA,2
850,1,2,LICENCIADA EN NUTRICION HUMANA,-,1999-03-26,0389-99-R-UNA,2
850,77,1,BACHILLER EN EDUCACION,-,2006-05-10,0637-2006-CU-ULADECH,2
850,1,4,Doctor en Ciencias de la Salud,-,2024-09-16,2558-2024-R-UNA,2
851,1,1,BACHILLER EN NUTRICION HUMANA,-,1994-10-14,-,2
851,1,2,LICENCIADO EN NUTRICION HUMANA,-,1996-11-29,1813-96-R-UNA,2
851,112,3,MAESTRO EN EDUCACIÓN CON MENCIÓN EN INVESTIGACIÓN Y DOCENCIA SUPERIOR,-,2018-01-03,CU Nº 0016-2018-UNHEVAL-CU,2
852,1,1,BACHILLER EN NUTRICION HUMANA,-,1992-01-06,24-92-R-UNA,2
852,1,3,MAGISTER SCIENTIAE EN: SALUD PUBLICA,CON MENCION EN: DIRECCION Y GESTION DE SERVICIOS DE SALUD,2014-09-23,3270-2014-R-UNA,2
852,1,2,LICENCIADA EN NUTRICION HUMANA,-,1992-09-18,1077-92-R-UNA,2
853,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION EN: PROYECTOS DE INVERSION,2010-07-30,1596-2010-R-UNA,2
853,1,4,Doctoris Scientiae en: Ciencias de la Salud,-,2018-01-09,0033-2018-R-UNA,2
853,1,1,BACHILLER EN NUTRICION HUMANA,-,1998-01-02,2043-97-R-UNA,2
853,1,2,LICENCIADO EN NUTRICION HUMANA,-,1999-01-15,0016-99-R-UNA,2
854,1,3,Magíster Scientiae en: Ciencias de la Nutrición,Mención en: Nutrición Clínica,2016-07-06,2188-2016-R-UNA,2
854,1,1,BACHILLER EN: NUTRICIÓN HUMANA,-,2003-12-31,2343-2003-R-UNA,2
854,1,2,TITULO PROFESIONAL DE: LICENCIADO EN NUTRICIÓN HUMANA,-,2004-12-17,518-2004-P-CTG-UNA,2
855,1,2,LICENCIADA EN NUTRICION HUMANA,-,1994-01-28,119-94-R-UNA,2
855,1,3,Magíster Scientiae en: Agricultura Andina,Especialidad en: Ciencia y Tecnología de Alimentos,2016-11-30,4635-2016-R-UNA,2
855,1,1,BACHILLER EN NUTRICION HUMANA,-,1993-06-11,720-93-R-UNA,2
856,1,2,LICENCIADO EN EDUCACION,FISICO MATEMATICAS,1996-02-09,134-96-R-UNA,2
856,1,5,SEGUNDA ESPECIALIZACION EN DIDACTICA UNIVERSITARIA,-,2010-12-03,2586-2010-R-UNA,2
856,1,3,MAGISTER SCIENTIAE EN EDUCACION,CON MENCION EN: DIDACTICA DE LA MATEMATICA,2010-07-30,1599-2010-R-UNA,2
856,19,4,DOCTOR EN EDUCACION,-,2014-09-19,416-14-CU-R-UANCV,2
856,13,2,LICENCIADO EN EDUCACION PRIMARIA,-,2014-06-19,13099-2014-R-UAP,2
856,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1995-09-29,1388-95-R-UNA,2
857,36,3,MAESTRO EN INVESTIGACION Y DOCENCIA UNIVERSITARIA,-,2008-09-25,0777-2008-CU-UIGV,2
857,1,2,LICENCIADA EN EDUCACION,FISICO MATEMATICAS,1996-02-02,113-96-R-UNA,2
857,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1995-11-24,1731-95-R-UNA,2
857,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,EDUCACION BILINGÜE INTERCULTURAL,2010-08-13,138-10-CU-R-UANCV,2
857,60,4,DOCTOR EN CIENCIAS DE LA EDUCACIÓN,-,2024-11-08,3054-2024-R-UNE,2
858,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA EDUCACION SUPERIOR,2010-08-20,1731-2010-R-UNA,2
858,1,2,LICENCIADA EN EDUCACION,"LENGUA LITERATURA, PSICOLOGIAY FILOSOFIA",2000-12-22,1956-2000-R-UNA,2
858,1,2,LICENCIADO EN EDUCACION,"LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",2000-12-29,1956-2000-R-UNA,2
858,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2017-07-12,1663-2017-R-UNE,2
858,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2000-08-18,1163-2000-R-UNA,2
858,1,2,"LICENCIADA EN EDUCACION ESPECIALIDAD LENGUA,LITERATURA,PSICOLOGIA Y FILOSOFIA",-,2000-12-29,1956-2000-R-UNA,2
859,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2006-11-10,2298-2006-R-UNA,2
859,1,2,LICENCIADO EN EDUCACION,ESPECIALIDAD DE CIENCIAS SOCIALES,2008-10-24,2744-2008-R-UNA,2
859,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2017-02-10,0450-2017-R-UNA,2
859,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: DIDACTICA DE LAS CIENCIAS SOCIALES,2012-06-15,1290-2012-R-UNA,2
860,1,2,LICENCIADO EN EDUCACION,FISICO MATEMATICAS,2003-02-14,0286-2003-R-UNA,2
860,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA EDUCACION SUPERIOR,2008-04-18,0905-2008-R-UNA,2
860,1,2,LICENCIADO EN ADMINISTRACION,-,2013-02-07,0485-2013-R-UNA,2
860,1,5,SEGUNDA ESPECIALIZACION Y ADMINISTRACION EDUCATIVA,-,2007-10-13,-,2
860,99,4,DOCTOR EN GESTIÓN Y CIENCIAS DE LA EDUCACIÓN,-,2015-04-29,01649 - 2015 - USP / CU,2
860,1,1,BACHILLER EN CIENCIAS DE LA ADMINISTRACION,-,2012-09-14,2026-2012-R-UNA,2
860,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2001-07-06,0935-2001-R-UNA,2
861,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: ADMINISTRACION DE LA EDUCACION,2010-07-30,1598-2010-R-UNA,2
861,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1998-04-03,0396-98-R-UNA,2
861,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2019-01-29,3534-2018-R-UNE,2
861,1,2,LICENCIADO EN EDUCACION,ESPECIALIDAD: QUIMICO - BIOLOGICAS,2000-01-28,0060-2000-R-UNA,2
861,1,5,Título de Segunda Especialización Profesional en Enseñanza de la Química en Aula Laboratorio,-,2018-01-09,0029-2018-R-UNA,2
862,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2008-02-15,0233-2008-R-UNA,2
862,1,2,LICENCIADO EN EDUCACION,"ESPECIALIDAD: LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",2008-10-24,2744-2008-R-UNA,2
862,1,3,MAGISTER SCIENTIAE EN EDUCACION,-,2011-03-18,0517-2011-R-UNA,2
862,1,4,DOCTORIS SCIENTIAE EN: EDUCACION,-,2017-01-23,0144-2017-R-UNA,2
862,1,5,SEGUNDA ESPECIALIZACION EN: DIDACTICA UNIVERSITARIA,-,2014-02-07,0494-2014-R-UNA,2
863,1,5,SEGUNDA ESPECIALIZACION PROFESIONAL EN DIDACTICA UNIVERSITARIA,-,2010-12-24,2736-2010-R-UNA,2
863,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1992-02-07,197-92-R-UNA,2
863,1,2,LICENCIADA EN EDUCACION,"ESPECIALIDAD: LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",1992-12-18,-,2
863,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: DIDACTICA DE LA EDUCACION SUPERIOR,2012-03-23,0609-2012-R-UNA,2
863,60,4,GRADO ACADEMICO DE DOCTOR,DOCTORADO EN CIENCIAS DE LA EDUCACION,2013-05-07,0785-2013-R-UNE,2
863,1,5,SEGUNDA ESPECIALIDAD EN PSICOLOGÍA EDUCATIVA,-,2025-06-10,1714-2025-R-UNA,2
864,1,2,LICENCIADO EN EDUCACION,"LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",2000-01-28,060-2000-R-UNA,2
864,7,5,SEGUNDA ESPECIALIDAD EN EDUCACION SUPERIOR Y ANDRAGOGIA,-,2010-08-27,646-2010-CU-UJCM,2
864,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION: DIDACTICA DE LA EDUCACION SUPERIOR,2006-09-29,2006-2006-R-UNA,2
864,1,4,DOCTORIS SCIENTIAE EN EDUCACION,-,2011-12-30,2688-2011-R-UNA,2
864,1,1,Bachiller en Derecho,-,2019-12-26,3424-2019-R-UNA,2
864,1,2,LICENCIADA EN EDUCACION,"LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",2000-01-28,0060-2000-R-UNA,2
864,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1999-05-21,0805-99-R-UNA,2
864,1,2,Abogado,-,2020-11-06,1242-2020-R-UNA,2
864,1,2,"LICENCIADO EN EDUCACION. ESPECIALIDAD: LENGUA,LITERATURA,PSICOLOGIA Y FILOSOFIA",-,2000-01-28,0060-2000-R-UNA,2
865,1,2,LICENCIADO EN EDUCACION,CIENCIAS SOCIALES,1993-05-21,580-93-R-UNA,2
865,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1991-08-09,835-91-R-UNA,2
865,19,5,SEGUNDA ESPECIALIDAD PROFESIONAL,EDUCACION BASICA ALTERNATIVA Y TUTORIA,2012-01-27,013-12-CU-R-UANCV,2
865,135,5,TÍTULO DE SEGUNDA ESPECIALIDAD EN GESTIÓN ESCOLAR CON LIDERAZGO PEDAGÓGICO,-,2019-01-03,001-2019/TSE,2
865,1,3,Maestro en Ciencia/Magíster Scientiae en: Educación,Mención en: Administración de la Educación,2017-06-28,1896-2017-R-UNA,2
865,1,1,BACHILLER EN SOCIOLOGÍA,-,2003-10-03,1779-2003-R-UNA,2
866,1,2,LICENCIADA EN EDUCACION,"LENGUA LITERATURA, PSICOLOGIA Y FILOSOFIA",1998-12-31,2380-98-R-UNA,2
866,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1998-04-03,0396-98-R-UNA,2
866,1,3,MAGISTER SCIENTIAE EN: EDUCACION,MENCION EN: DIDACTICA DE LA EDUCACION SUPERIOR,2013-01-23,0209-2013-R-UNA,2
866,1,5,Título de Segunda Especialización Profesional en Gestión y Administración Educativa,-,2018-01-09,0029-2018-R-UNA,2
866,1,4,Doctoris Scientiae en Educación,-,2018-07-26,1902-2018-R-UNA,2
867,1,2,LICENCIADA EN EDUCACION,QUIMICO BIOLOGICAS,1996-05-24,636-96-R-UNA,2
867,1,5,Título de Segunda Especialización Profesional en: Didáctica Universitaria,-,2017-01-05,0024-2017-R-UNA,2
867,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1995-08-04,993-95-R-UNA,2
867,1,4,Doctor en Educación,-,2021-02-11,0286-2021-R-UNA,2
867,136,3,TÍTULO DE MÁSTER EN CIENCIAS DE LA EDUCACIÓN SUPERIOR,-,2007-03-14,0876-2013-ANR,2
868,1,2,LICENCIADO EN EDUCACION,"LENGUA, LITERATURA, PSICOLOGIA Y FILOSOFIA",2002-05-10,763-2002-R-UNA,2
868,1,2,LICENCIADA EN EDUCACION,-,2002-05-10,763-2002-R-UNA,2
868,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2020-02-04,3843-2019-R-UNE,2
868,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,2001-06-01,767-2001-R-UNA,2
868,1,5,Segunda Especialidad en Gestión y Administración Educativa,-,2024-04-17,0976-2024-R-UNA,2
868,137,3,GRADO DE MAGISTER EN CIENCIAS DE LA EDUCACIÓN CON MENCIÓN EN CURRICULUM Y EVALUACIÓN,-,2010-09-30,1431-2014-ANR,2
869,1,2,LICENCIADO EN EDUCACION,ESPECIALIDAD: QUIMICO BIOLOGICAS,1988-11-25,-,2
869,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1986-10-03,1078-86-R-UNA,2
869,1,3,MAGISTER SCIENTIAE EN EDUCACION,MENCION EN: DIDACTICA DE LA EDUCACION SUPERIOR,2013-01-23,0209-2013-R-UNA,2
869,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2020-02-04,3841-2019-R-UNE,2
869,1,5,Segunda Especialización en Didáctica Universitaria,-,2018-11-30,3101-2018-R-UNA,2
870,1,3,MAGISTER SCIENTIAE EN LINGÜISTICA ANDINA Y EDUCACION,CON MENCION EN PLANIFICACION Y GESTION EN EDUCACION BILINGÜE INTERCULTURAL,2011-12-30,2689-2011-R-UNA,2
870,1,2,LICENCIADA EN EDUCACION,CIENCIAS SOCIALES,1999-10-29,1697-1999-R-UNA,2
870,60,4,DOCTOR EN CIENCIAS DE LA EDUCACION,-,2020-02-04,3838-2019-R-UNE,2
870,1,5,Segunda Especialización en: Didáctica de la Historia Geografía y Economía,-,2018-11-30,3101-2018-R-UNA,2
870,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1999-07-23,1239-1999-R-UNA,2
870,1,2,LICENCIADO EN EDUCACION. ESPECIALIDAD: CIENCIAS SOCIALES,-,1999-10-29,1697-99-R-UNA,2
870,1,2,LICENCIADO EN EDUCACION,-,1999-10-29,1697-99-R-UNA,2
871,54,4,DOCTOR EN EDUCACION,-,2017-03-02,0032-2017-UCV,2
871,1,3,MAGISTER SCIENTIAE EN: EDUCACION,CON MENCION EN: DIDACTICA DE LA MATEMATICA,2013-10-14,3048-2013-R-UNA,2
871,1,1,BACHILLER EN CIENCIAS DE LA EDUCACION,-,1987-12-07,1803-87-R-UNA,2
871,1,2,LICENCIADO EN EDUCACION,FISICO MATEMÁTICAS,1989-04-28,183-89-R-UNA,2
872,22,2,LICENCIADO EN EDUCACION PRIMARIA,-,2001-09-03,4618-R-01,2
872,22,2,LIC. EN EDU. PRIMARIA,-,2001-09-03,4618-R-01,2
872,1,1,BACHILLER EN DERECHO,-,2011-06-24,1204-2011-R-UNA,2
872,22,1,BACHILLER EN EDUCACION,-,1997-12-16,07118-CR-97,2
873,1,1,BACHILLER EN ADMINISTRACION,-,2003-06-20,986-2003-R-UNA,2
873,1,2,LICENCIADO EN ADMINISTRACION,-,2005-11-03,1304-2005-R-UNA,2
873,1,3,Magíster Scientiae en Economía Mención en Gerencia de Proyectos,-,2017-11-09,3612-2017-R-UNA,2
874,1,1,BACHILLER EN ADMINISTRACION,-,2007-03-23,0366-2007-R-UNA,2
874,1,2,LICENCIADA EN ADMINISTRACION,-,2007-07-27,1456-2007-R-UNA,2
874,19,3,MAGISTER EN ADMINISTRACION,MENCION GERENCIA Y CONTROL DE GOBIERNOS LOCALES Y REGIONALES,2014-07-25,331-14-CU-R-UANCV,2
875,1,1,BACHILLER EN CIENCIAS DE LA ADMINISTRACION,-,2008-12-26,3131-2008-R-UNA,2
875,1,2,LICENCIADA EN ADMINISTRACION,-,2010-01-22,0082-2010-R-UNA,2
875,10,3,MAESTRO EN CIENCIAS: INGENIERIA COMERCIAL Y NEGOCIOS INTERNACIONALES,-,2014-09-12,RCU 411-2014,2
875,1,4,Doctor en Administración,-,2022-09-05,1901-2022-R-UNA,2
875,1,3,Maestro en Contabilidad y Administración con Mención en: Administración y Finanzas,-,2022-01-13,0062-2022-R-UNA,2
876,1,2,LICENCIADA EN BIOLOGIA,-,2000-05-05,0497-2000-R-UNA,2
876,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1999-11-19,1773-1999-R-UNA,2
876,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2021-06-17,1062-2021-R-UNA,2
876,138,1,BACHILLER EN EDUCACION,-,2006-09-04,009-2006/B,2
877,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,1996-01-26,0092-96-R-UNA,2
877,22,3,MAGISTER EN BIOTECNOLOGIA,-,2009-11-03,03686-R-09,2
877,1,2,LICENCIADO EN BIOLOGIA,-,1998-12-31,2380-98-R-UNA,2
878,1,2,LICENCIADA EN BIOLOGIA,-,2005-03-18,820-2005-P-CTG-UNA,2
878,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,2003-09-19,1687-2003-R-UNA,2
878,1,3,MAGISTER SCIENTIAE EN: ECONOMIA,CON MENCION EN: PROYECTOS DE INVERSION,2014-01-16,0120-2014-R-UNA,2
878,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2015-01-30,0244-2015-R-UNA,2
879,1,2,LICENCIADO EN BIOLOGIA,-,2011-04-08,0735-2011-R-UNA,2
879,1,1,BACHILLER EN CIENCIAS BIOLOGICAS,-,2009-07-03,1007-2009-R-UNA,2
880,19,3,MAGISTER EN INGENIERIA CIVIL,GEOTECNIA Y TRANSPORTES,2016-10-07,0415-2016-UANCV-CU-R,2
880,13,2,INGENIERO CIVIL,-,2005-07-26,3171-2005-R-UAP,2
880,19,1,BACHILLER EN INGENIERIA CIVIL,-,2004-05-28,069-04-CU-R,2
880,1,5,Título de Segunda Especialización Profesional en: Formulación y Evaluación de Proyectos de Inversión,-,2017-06-23,1828-2017-R-UNA,2
881,1,2,ING. TOPOGRAFO Y AGRIMENSOR,-,2002-08-02,1311-2002-R-UNA,2
881,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA Y AGRIMENSURA,-,1998-12-04,2175-98-R-UNA,2
881,7,1,BACHILLER EN INGENIERIA CIVIL,-,2009-12-10,1150-2009-CU-UJCM,2
881,13,2,INGENIERO CIVIL,-,2012-03-02,9214-2012-R-UAP,2
881,1,2,INGENIERO TOPOGRAFO Y AGRIMENSOR,-,2002-08-02,1311-2002-R-UNA,2
882,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA,-,2006-05-05,879-2006-R-UNA,2
882,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA Y AGRIMENSOR,-,2006-05-05,879-2006-R-UNA,2
882,1,1,BACHILLER EN CIENCIAS AGRARIAS,-,2001-08-17,1223-2001-R-UNA,2
882,1,2,INGENIERO TOPOGRAFO Y AGRIMENSOR,-,2012-01-06,0030-2012-R-UNA,2
882,1,3,Magíster Scientiae en: Ingeniería de Recursos de Agua y Suelo,-,2015-08-31,2597-2015-R-UNA,2
882,1,2,INGENIERO AGRONOMO,-,2002-09-13,1549-2002-R-UNA,2
883,1,2,INGENIERO AGRONOMO,-,1985-09-12,1035-85-R-UNA,2
883,1,1,BACHILLER EN CIENCIAS AGRARIAS,-,2001-01-26,0060-2001-R-UNA,2
883,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2017-11-09,3611-2017-R-UNA,2
883,1,5,SEGUNDA ESPECIALIZACION EN: EVALUACION SOCIAL Y AMBIENTAL DE PROYECTOS,-,2012-09-14,2024-2012-R-UNA,2
883,1,3,MAGISTER SCIENTIAE EN AGRICULTURA ANDINA,-,2001-01-26,0060-2001-R-UNA,2
884,19,1,BACHILLER EN INGENIERIA CIVIL,-,2012-10-18,250-12-CU-R-UANCV.,2
884,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA Y AGRIMENSURA,-,1999-04-16,0598-99-R-UNA,2
884,1,2,INGENIERO TOPOGRAFO Y AGRIMENSOR,-,2001-08-17,1222-2001-R-UNA,2
884,1,3,Magíster Scientiae en Ordenamiento Territorial y Medio Ambiente,-,2018-10-04,2553-2018-R-UNA,2
885,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA Y AGRIMENSURA,-,2005-01-21,-,2
885,1,2,INGENIERO TOPOGRAFO Y AGRIMENSOR,-,2013-02-07,0485-2013-R-UNA,2
885,1,3,Magíster Scientiae en: Desarrollo Rural,Mención en: Ordenamiento Territorial y Medio Ambiente,2016-11-30,4635-2016-R-UNA,2
885,19,1,BACHILLER EN INGENIERIA CIVIL,-,2011-10-28,134-11-CU-R-UANCV,2
885,19,2,INGENIERO CIVIL,-,2014-04-25,88-14-CU-R-UANCV,2
886,1,2,INGENIERO TOPOGRAFICO Y AGRIMENSOR,-,2007-01-12,0037-2007-R-UNA,2
886,1,1,BACHILLER EN CIENCIAS DE LA INGENIERIA TOPOGRAFICA Y AGRIMENSURA,-,2005-01-07,049-2005-P-CTG-UNA,2
886,13,2,INGENIERO CIVIL,-,2015-05-28,14911-2015-R-UAP,2
886,13,1,BACHILLER EN INGENIERIA CIVIL,-,2014-04-21,12796-2014-R-UAP,2
886,1,2,INGENIERO TOPOGRAFO Y AGRIMENSOR,-,2007-01-12,0037-2007-R-UNA,2
887,1,3,MAGISTER SCIENTIAE,EN GESTION DE RECURSOS NATURALES Y MEDIO AMBIENTE,2012-12-06,2895-2012-R-UNA,2
887,1,1,BACHILLER EN CIENCIAS AGRARIAS,-,1985-09-12,1075-85-R-UNA,2
887,1,2,INGENIERO AGRONOMO,-,1990-12-07,1434-90-R-UNA,2
888,1,2,INGENERIO AGRONOMO,-,2005-04-29,0033-2005-R-UNA,2
888,1,1,BACHILLER EN CIENCIAS AGRARIAS,-,2004-11-19,309-2004-B-CTG-UNA,2
888,2,3,MAGISTER SCIENTIAE,FITOPATOLOGIA,2010-09-30,0836-UNALM-2010,2
